id_krs,nim,kode_matakuliah,semester
1950,240000803,MK09,Gasal 2023/2024
1951,240005618,MK09,Gasal 2023/2024
1952,240001096,MK07,Gasal 2023/2024
1953,240002125,MK05,Gasal 2023/2024
1954,240004830,MK08,Gasal 2023/2024
1955,240003897,MK02,Gasal 2023/2024
1956,240004223,MK06,Gasal 2023/2024
1957,240003396,MK06,Gasal 2023/2024
1958,240001232,MK10,Gasal 2023/2024
1959,240000176,MK02,Gasal 2023/2024
1960,240000058,MK02,Gasal 2023/2024
1961,240006386,MK04,Gasal 2023/2024
1962,240004806,MK01,Gasal 2023/2024
1963,240001188,MK09,Gasal 2023/2024
1964,240003163,MK08,Gasal 2023/2024
1965,240001232,MK02,Gasal 2023/2024
1966,240006970,MK09,Gasal 2023/2024
1967,240000190,MK05,Gasal 2023/2024
1968,240004410,MK03,Gasal 2023/2024
1969,240004333,MK09,Gasal 2023/2024
1970,240002434,MK03,Gasal 2023/2024
1971,240007239,MK10,Gasal 2023/2024
1972,240004852,MK10,Gasal 2023/2024
1973,240003204,MK04,Gasal 2023/2024
1974,240005626,MK04,Gasal 2023/2024
1975,240003855,MK05,Gasal 2023/2024
1976,240000856,MK05,Gasal 2023/2024
1977,240003197,MK06,Gasal 2023/2024
1978,240006619,MK03,Gasal 2023/2024
1979,240004587,MK04,Gasal 2023/2024
1980,240003534,MK09,Gasal 2023/2024
1981,240006729,MK05,Gasal 2023/2024
1982,240000724,MK08,Gasal 2023/2024
1983,240000967,MK02,Gasal 2023/2024
1984,240004885,MK01,Gasal 2023/2024
1985,240007133,MK06,Gasal 2023/2024
1986,240002145,MK04,Gasal 2023/2024
1987,240001124,MK04,Gasal 2023/2024
1988,240002885,MK07,Gasal 2023/2024
1989,240004838,MK04,Gasal 2023/2024
1990,240000326,MK05,Gasal 2023/2024
1991,240001341,MK10,Gasal 2023/2024
1992,240001812,MK07,Gasal 2023/2024
1993,240002963,MK01,Gasal 2023/2024
1994,240006933,MK10,Gasal 2023/2024
1995,240000175,MK10,Gasal 2023/2024
1996,240003973,MK06,Gasal 2023/2024
1997,240004121,MK06,Gasal 2023/2024
1998,240000809,MK10,Gasal 2023/2024
1999,240000708,MK07,Gasal 2023/2024
2000,240004711,MK03,Gasal 2023/2024
2001,240003174,MK04,Gasal 2023/2024
2002,240000591,MK05,Gasal 2023/2024
2003,240003577,MK09,Gasal 2023/2024
2004,240002913,MK07,Gasal 2023/2024
2005,240000575,MK06,Gasal 2023/2024
2006,240003870,MK07,Gasal 2023/2024
2007,240002391,MK09,Gasal 2023/2024
2008,240001676,MK01,Gasal 2023/2024
2009,240000157,MK09,Gasal 2023/2024
2010,240002647,MK10,Gasal 2023/2024
2011,240005424,MK06,Gasal 2023/2024
2012,240003038,MK06,Gasal 2023/2024
2013,240004846,MK06,Gasal 2023/2024
2014,240001232,MK10,Gasal 2023/2024
2015,240006552,MK01,Gasal 2023/2024
2016,240003510,MK04,Gasal 2023/2024
2017,240001637,MK06,Gasal 2023/2024
2018,240002321,MK09,Gasal 2023/2024
2019,240005483,MK07,Gasal 2023/2024
2020,240001220,MK10,Gasal 2023/2024
2021,240005012,MK09,Gasal 2023/2024
2022,240000575,MK07,Gasal 2023/2024
2023,240007000,MK10,Gasal 2023/2024
2024,240003607,MK02,Gasal 2023/2024
2025,240002692,MK04,Gasal 2023/2024
2026,240003282,MK07,Gasal 2023/2024
2027,240000347,MK02,Gasal 2023/2024
2028,240001838,MK09,Gasal 2023/2024
2029,240001222,MK06,Gasal 2023/2024
2030,240003711,MK08,Gasal 2023/2024
2031,240001005,MK04,Gasal 2023/2024
2032,240002406,MK02,Gasal 2023/2024
2033,240003813,MK06,Gasal 2023/2024
2034,240003455,MK09,Gasal 2023/2024
2035,240003510,MK03,Gasal 2023/2024
2036,240002308,MK01,Gasal 2023/2024
2037,240004247,MK02,Gasal 2023/2024
2038,240000831,MK05,Gasal 2023/2024
2039,240000455,MK08,Gasal 2023/2024
2040,240002953,MK03,Gasal 2023/2024
2041,240004527,MK05,Gasal 2023/2024
2042,240002039,MK04,Gasal 2023/2024
2043,240000489,MK02,Gasal 2023/2024
2044,240006661,MK09,Gasal 2023/2024
2045,240002093,MK08,Gasal 2023/2024
2046,240001809,MK09,Gasal 2023/2024
2047,240005815,MK06,Gasal 2023/2024
2048,240004005,MK10,Gasal 2023/2024
2049,240000593,MK06,Gasal 2023/2024
2050,240001089,MK01,Gasal 2023/2024
2051,240002837,MK03,Gasal 2023/2024
2052,240000909,MK05,Gasal 2023/2024
2053,240004560,MK05,Gasal 2023/2024
2054,240004440,MK01,Gasal 2023/2024
2055,240000084,MK05,Gasal 2023/2024
2056,240002220,MK04,Gasal 2023/2024
2057,240005693,MK02,Gasal 2023/2024
2058,240002264,MK09,Gasal 2023/2024
2059,240003765,MK08,Gasal 2023/2024
2060,240001125,MK02,Gasal 2023/2024
2061,240004631,MK01,Gasal 2023/2024
2062,240001360,MK01,Gasal 2023/2024
2063,240003686,MK01,Gasal 2023/2024
2064,240000313,MK02,Gasal 2023/2024
2065,240003350,MK04,Gasal 2023/2024
2066,240002729,MK02,Gasal 2023/2024
2067,240001588,MK04,Gasal 2023/2024
2068,240006854,MK04,Gasal 2023/2024
2069,240004236,MK10,Gasal 2023/2024
2070,240000766,MK08,Gasal 2023/2024
2071,240001509,MK01,Gasal 2023/2024
2072,240002308,MK03,Gasal 2023/2024
2073,240004627,MK09,Gasal 2023/2024
2074,240004345,MK06,Gasal 2023/2024
2075,240007106,MK10,Gasal 2023/2024
2076,240004297,MK01,Gasal 2023/2024
2077,240006207,MK10,Gasal 2023/2024
2078,240002433,MK01,Gasal 2023/2024
2079,240000885,MK05,Gasal 2023/2024
2080,240002965,MK10,Gasal 2023/2024
2081,240005939,MK07,Gasal 2023/2024
2082,240003286,MK09,Gasal 2023/2024
2083,240000212,MK01,Gasal 2023/2024
2084,240000072,MK10,Gasal 2023/2024
2085,240006088,MK03,Gasal 2023/2024
2086,240003361,MK04,Gasal 2023/2024
2087,240001721,MK04,Gasal 2023/2024
2088,240003161,MK04,Gasal 2023/2024
2089,240001156,MK05,Gasal 2023/2024
2090,240000367,MK05,Gasal 2023/2024
2091,240005199,MK09,Gasal 2023/2024
2092,240003610,MK06,Gasal 2023/2024
2093,240002312,MK05,Gasal 2023/2024
2094,240004348,MK04,Gasal 2023/2024
2095,240002847,MK07,Gasal 2023/2024
2096,240000367,MK05,Gasal 2023/2024
2097,240003638,MK07,Gasal 2023/2024
2098,240006203,MK08,Gasal 2023/2024
2099,240002929,MK10,Gasal 2023/2024
2100,240005114,MK02,Gasal 2023/2024
2101,240000983,MK10,Gasal 2023/2024
2102,240003936,MK02,Gasal 2023/2024
2103,240004346,MK06,Gasal 2023/2024
2104,240005568,MK04,Gasal 2023/2024
2105,240003314,MK02,Gasal 2023/2024
2106,240001782,MK06,Gasal 2023/2024
2107,240004091,MK03,Gasal 2023/2024
2108,240005924,MK03,Gasal 2023/2024
2109,240002808,MK01,Gasal 2023/2024
2110,240005151,MK10,Gasal 2023/2024
2111,240000299,MK10,Gasal 2023/2024
2112,240003818,MK05,Gasal 2023/2024
2113,240004394,MK05,Gasal 2023/2024
2114,240004510,MK08,Gasal 2023/2024
2115,240001603,MK06,Gasal 2023/2024
2116,240005844,MK04,Gasal 2023/2024
2117,240002887,MK03,Gasal 2023/2024
2118,240003956,MK06,Gasal 2023/2024
2119,240000203,MK02,Gasal 2023/2024
2120,240000787,MK02,Gasal 2023/2024
2121,240003940,MK04,Gasal 2023/2024
2122,240000166,MK04,Gasal 2023/2024
2123,240003871,MK10,Gasal 2023/2024
2124,240003772,MK09,Gasal 2023/2024
2125,240006549,MK01,Gasal 2023/2024
2126,240006605,MK04,Gasal 2023/2024
2127,240006212,MK06,Gasal 2023/2024
2128,240000753,MK06,Gasal 2023/2024
2129,240001887,MK07,Gasal 2023/2024
2130,240003197,MK03,Gasal 2023/2024
2131,240004685,MK06,Gasal 2023/2024
2132,240001105,MK07,Gasal 2023/2024
2133,240005589,MK02,Gasal 2023/2024
2134,240000064,MK05,Gasal 2023/2024
2135,240003095,MK10,Gasal 2023/2024
2136,240004146,MK04,Gasal 2023/2024
2137,240002105,MK07,Gasal 2023/2024
2138,240004933,MK02,Gasal 2023/2024
2139,240002732,MK07,Gasal 2023/2024
2140,240005382,MK05,Gasal 2023/2024
2141,240001480,MK01,Gasal 2023/2024
2142,240000567,MK07,Gasal 2023/2024
2143,240001100,MK09,Gasal 2023/2024
2144,240001556,MK10,Gasal 2023/2024
2145,240006819,MK03,Gasal 2023/2024
2146,240002412,MK08,Gasal 2023/2024
2147,240001504,MK10,Gasal 2023/2024
2148,240001041,MK02,Gasal 2023/2024
2149,240004331,MK04,Gasal 2023/2024
2150,240000640,MK08,Gasal 2023/2024
2151,240005592,MK07,Gasal 2023/2024
2152,240007215,MK01,Gasal 2023/2024
2153,240007000,MK09,Gasal 2023/2024
2154,240000730,MK04,Gasal 2023/2024
2155,240001041,MK01,Gasal 2023/2024
2156,240005926,MK01,Gasal 2023/2024
2157,240006524,MK03,Gasal 2023/2024
2158,240003246,MK01,Gasal 2023/2024
2159,240002385,MK07,Gasal 2023/2024
2160,240001572,MK07,Gasal 2023/2024
2161,240000794,MK08,Gasal 2023/2024
2162,240003961,MK07,Gasal 2023/2024
2163,240005201,MK05,Gasal 2023/2024
2164,240005011,MK05,Gasal 2023/2024
2165,240001576,MK06,Gasal 2023/2024
2166,240005131,MK02,Gasal 2023/2024
2167,240001925,MK08,Gasal 2023/2024
2168,240000232,MK10,Gasal 2023/2024
2169,240002008,MK05,Gasal 2023/2024
2170,240000126,MK04,Gasal 2023/2024
2171,240003410,MK04,Gasal 2023/2024
2172,240005220,MK08,Gasal 2023/2024
2173,240005889,MK08,Gasal 2023/2024
2174,240004867,MK05,Gasal 2023/2024
2175,240005004,MK05,Gasal 2023/2024
2176,240002008,MK02,Gasal 2023/2024
2177,240002075,MK10,Gasal 2023/2024
2178,240000428,MK08,Gasal 2023/2024
2179,240004058,MK09,Gasal 2023/2024
2180,240001804,MK06,Gasal 2023/2024
2181,240003808,MK04,Gasal 2023/2024
2182,240006411,MK05,Gasal 2023/2024
2183,240003200,MK02,Gasal 2023/2024
2184,240001830,MK09,Gasal 2023/2024
2185,240000162,MK07,Gasal 2023/2024
2186,240005121,MK08,Gasal 2023/2024
2187,240002695,MK01,Gasal 2023/2024
2188,240004683,MK05,Gasal 2023/2024
2189,240005748,MK02,Gasal 2023/2024
2190,240004988,MK06,Gasal 2023/2024
2191,240000811,MK06,Gasal 2023/2024
2192,240003746,MK05,Gasal 2023/2024
2193,240001721,MK06,Gasal 2023/2024
2194,240004676,MK04,Gasal 2023/2024
2195,240004925,MK03,Gasal 2023/2024
2196,240001381,MK01,Gasal 2023/2024
2197,240001509,MK06,Gasal 2023/2024
2198,240003960,MK02,Gasal 2023/2024
2199,240002808,MK01,Gasal 2023/2024
2200,240002098,MK03,Gasal 2023/2024
2201,240002267,MK02,Gasal 2023/2024
2202,240002839,MK10,Gasal 2023/2024
2203,240003698,MK05,Gasal 2023/2024
2204,240006143,MK05,Gasal 2023/2024
2205,240001283,MK01,Gasal 2023/2024
2206,240000162,MK06,Gasal 2023/2024
2207,240007092,MK10,Gasal 2023/2024
2208,240004562,MK06,Gasal 2023/2024
2209,240006235,MK01,Gasal 2023/2024
2210,240002154,MK02,Gasal 2023/2024
2211,240004921,MK10,Gasal 2023/2024
2212,240004689,MK03,Gasal 2023/2024
2213,240004681,MK03,Gasal 2023/2024
2214,240006291,MK05,Gasal 2023/2024
2215,240003843,MK05,Gasal 2023/2024
2216,240003790,MK07,Gasal 2023/2024
2217,240001360,MK06,Gasal 2023/2024
2218,240000740,MK04,Gasal 2023/2024
2219,240001458,MK05,Gasal 2023/2024
2220,240002960,MK09,Gasal 2023/2024
2221,240000895,MK04,Gasal 2023/2024
2222,240000735,MK03,Gasal 2023/2024
2223,240006343,MK10,Gasal 2023/2024
2224,240004569,MK01,Gasal 2023/2024
2225,240000697,MK08,Gasal 2023/2024
2226,240001864,MK06,Gasal 2023/2024
2227,240004325,MK09,Gasal 2023/2024
2228,240003506,MK10,Gasal 2023/2024
2229,240002401,MK08,Gasal 2023/2024
2230,240001032,MK09,Gasal 2023/2024
2231,240000588,MK10,Gasal 2023/2024
2232,240004643,MK02,Gasal 2023/2024
2233,240006257,MK03,Gasal 2023/2024
2234,240005413,MK04,Gasal 2023/2024
2235,240003373,MK01,Gasal 2023/2024
2236,240003129,MK06,Gasal 2023/2024
2237,240000035,MK03,Gasal 2023/2024
2238,240006385,MK01,Gasal 2023/2024
2239,240000624,MK05,Gasal 2023/2024
2240,240003907,MK03,Gasal 2023/2024
2241,240002832,MK08,Gasal 2023/2024
2242,240000695,MK02,Gasal 2023/2024
2243,240006118,MK05,Gasal 2023/2024
2244,240004078,MK06,Gasal 2023/2024
2245,240001839,MK07,Gasal 2023/2024
2246,240005454,MK03,Gasal 2023/2024
2247,240003334,MK01,Gasal 2023/2024
2248,240002752,MK07,Gasal 2023/2024
2249,240001184,MK08,Gasal 2023/2024
2250,240002172,MK04,Gasal 2023/2024
2251,240003655,MK03,Gasal 2023/2024
2252,240005030,MK05,Gasal 2023/2024
2253,240001994,MK04,Gasal 2023/2024
2254,240006271,MK03,Gasal 2023/2024
2255,240003635,MK10,Gasal 2023/2024
2256,240002305,MK09,Gasal 2023/2024
2257,240005519,MK06,Gasal 2023/2024
2258,240000942,MK05,Gasal 2023/2024
2259,240004321,MK06,Gasal 2023/2024
2260,240001921,MK01,Gasal 2023/2024
2261,240003498,MK04,Gasal 2023/2024
2262,240004135,MK09,Gasal 2023/2024
2263,240001680,MK02,Gasal 2023/2024
2264,240000214,MK05,Gasal 2023/2024
2265,240003749,MK01,Gasal 2023/2024
2266,240003561,MK03,Gasal 2023/2024
2267,240001533,MK08,Gasal 2023/2024
2268,240001547,MK02,Gasal 2023/2024
2269,240003041,MK08,Gasal 2023/2024
2270,240001198,MK08,Gasal 2023/2024
2271,240000427,MK09,Gasal 2023/2024
2272,240003973,MK02,Gasal 2023/2024
2273,240002992,MK09,Gasal 2023/2024
2274,240000967,MK02,Gasal 2023/2024
2275,240001569,MK05,Gasal 2023/2024
2276,240000754,MK10,Gasal 2023/2024
2277,240006322,MK01,Gasal 2023/2024
2278,240005354,MK10,Gasal 2023/2024
2279,240006151,MK03,Gasal 2023/2024
2280,240005181,MK10,Gasal 2023/2024
2281,240000756,MK08,Gasal 2023/2024
2282,240000815,MK05,Gasal 2023/2024
2283,240000788,MK03,Gasal 2023/2024
2284,240001393,MK06,Gasal 2023/2024
2285,240003226,MK03,Gasal 2023/2024
2286,240001972,MK10,Gasal 2023/2024
2287,240003275,MK05,Gasal 2023/2024
2288,240001984,MK06,Gasal 2023/2024
2289,240001589,MK08,Gasal 2023/2024
2290,240002704,MK10,Gasal 2023/2024
2291,240003620,MK05,Gasal 2023/2024
2292,240003907,MK07,Gasal 2023/2024
2293,240004031,MK07,Gasal 2023/2024
2294,240007240,MK10,Gasal 2023/2024
2295,240002569,MK01,Gasal 2023/2024
2296,240001406,MK02,Gasal 2023/2024
2297,240002491,MK06,Gasal 2023/2024
2298,240007245,MK05,Gasal 2023/2024
2299,240006842,MK05,Gasal 2023/2024
2300,240001068,MK09,Gasal 2023/2024
2301,240002923,MK05,Gasal 2023/2024
2302,240004314,MK08,Gasal 2023/2024
2303,240001755,MK05,Gasal 2023/2024
2304,240004385,MK01,Gasal 2023/2024
2305,240004215,MK09,Gasal 2023/2024
2306,240000766,MK01,Gasal 2023/2024
2307,240004946,MK06,Gasal 2023/2024
2308,240006114,MK09,Gasal 2023/2024
2309,240002267,MK10,Gasal 2023/2024
2310,240000299,MK09,Gasal 2023/2024
2311,240001433,MK03,Gasal 2023/2024
2312,240004151,MK10,Gasal 2023/2024
2313,240000412,MK01,Gasal 2023/2024
2314,240002183,MK03,Gasal 2023/2024
2315,240005174,MK10,Gasal 2023/2024
2316,240003767,MK02,Gasal 2023/2024
2317,240006181,MK05,Gasal 2023/2024
2318,240001891,MK08,Gasal 2023/2024
2319,240005058,MK07,Gasal 2023/2024
2320,240002252,MK09,Gasal 2023/2024
2321,240004859,MK06,Gasal 2023/2024
2322,240005578,MK02,Gasal 2023/2024
2323,240004163,MK07,Gasal 2023/2024
2324,240002660,MK06,Gasal 2023/2024
2325,240003674,MK01,Gasal 2023/2024
2326,240003459,MK08,Gasal 2023/2024
2327,240003643,MK01,Gasal 2023/2024
2328,240004509,MK01,Gasal 2023/2024
2329,240003724,MK06,Gasal 2023/2024
2330,240002747,MK06,Gasal 2023/2024
2331,240005551,MK02,Gasal 2023/2024
2332,240005737,MK02,Gasal 2023/2024
2333,240000210,MK05,Gasal 2023/2024
2334,240005681,MK01,Gasal 2023/2024
2335,240004427,MK04,Gasal 2023/2024
2336,240003855,MK02,Gasal 2023/2024
2337,240002098,MK05,Gasal 2023/2024
2338,240003293,MK10,Gasal 2023/2024
2339,240003684,MK03,Gasal 2023/2024
2340,240006185,MK09,Gasal 2023/2024
2341,240004233,MK10,Gasal 2023/2024
2342,240003805,MK01,Gasal 2023/2024
2343,240000616,MK07,Gasal 2023/2024
2344,240006671,MK01,Gasal 2023/2024
2345,240003861,MK10,Gasal 2023/2024
2346,240003615,MK01,Gasal 2023/2024
2347,240004391,MK05,Gasal 2023/2024
2348,240006542,MK08,Gasal 2023/2024
2349,240002359,MK09,Gasal 2023/2024
2350,240000108,MK04,Gasal 2023/2024
2351,240004833,MK06,Gasal 2023/2024
2352,240006937,MK10,Gasal 2023/2024
2353,240006550,MK04,Gasal 2023/2024
2354,240003601,MK03,Gasal 2023/2024
2355,240004520,MK10,Gasal 2023/2024
2356,240004595,MK06,Gasal 2023/2024
2357,240005369,MK05,Gasal 2023/2024
2358,240000488,MK10,Gasal 2023/2024
2359,240000073,MK08,Gasal 2023/2024
2360,240001046,MK03,Gasal 2023/2024
2361,240001776,MK04,Gasal 2023/2024
2362,240001444,MK07,Gasal 2023/2024
2363,240000920,MK04,Gasal 2023/2024
2364,240003093,MK08,Gasal 2023/2024
2365,240001398,MK04,Gasal 2023/2024
2366,240006069,MK07,Gasal 2023/2024
2367,240003094,MK07,Gasal 2023/2024
2368,240001533,MK03,Gasal 2023/2024
2369,240004718,MK09,Gasal 2023/2024
2370,240002183,MK01,Gasal 2023/2024
2371,240000715,MK03,Gasal 2023/2024
2372,240002085,MK03,Gasal 2023/2024
2373,240001765,MK08,Gasal 2023/2024
2374,240000387,MK05,Gasal 2023/2024
2375,240000138,MK06,Gasal 2023/2024
2376,240001082,MK10,Gasal 2023/2024
2377,240006518,MK07,Gasal 2023/2024
2378,240001860,MK02,Gasal 2023/2024
2379,240003181,MK06,Gasal 2023/2024
2380,240002330,MK04,Gasal 2023/2024
2381,240006777,MK05,Gasal 2023/2024
2382,240002738,MK03,Gasal 2023/2024
2383,240003204,MK06,Gasal 2023/2024
2384,240000133,MK02,Gasal 2023/2024
2385,240007078,MK01,Gasal 2023/2024
2386,240001960,MK05,Gasal 2023/2024
2387,240000532,MK07,Gasal 2023/2024
2388,240005804,MK06,Gasal 2023/2024
2389,240000621,MK05,Gasal 2023/2024
2390,240002567,MK10,Gasal 2023/2024
2391,240004678,MK05,Gasal 2023/2024
2392,240001896,MK05,Gasal 2023/2024
2393,240002359,MK03,Gasal 2023/2024
2394,240001481,MK10,Gasal 2023/2024
2395,240001419,MK03,Gasal 2023/2024
2396,240002346,MK01,Gasal 2023/2024
2397,240006207,MK07,Gasal 2023/2024
2398,240006151,MK05,Gasal 2023/2024
2399,240005868,MK01,Gasal 2023/2024
2400,240004613,MK08,Gasal 2023/2024
2401,240003392,MK09,Gasal 2023/2024
2402,240002050,MK02,Gasal 2023/2024
2403,240000145,MK05,Gasal 2023/2024
2404,240001864,MK04,Gasal 2023/2024
2405,240001752,MK02,Gasal 2023/2024
2406,240003447,MK03,Gasal 2023/2024
2407,240001725,MK08,Gasal 2023/2024
2408,240006091,MK01,Gasal 2023/2024
2409,240003226,MK06,Gasal 2023/2024
2410,240004267,MK10,Gasal 2023/2024
2411,240003668,MK06,Gasal 2023/2024
2412,240004994,MK07,Gasal 2023/2024
2413,240006910,MK04,Gasal 2023/2024
2414,240005678,MK02,Gasal 2023/2024
2415,240006388,MK01,Gasal 2023/2024
2416,240004205,MK03,Gasal 2023/2024
2417,240001963,MK04,Gasal 2023/2024
2418,240004057,MK07,Gasal 2023/2024
2419,240000352,MK01,Gasal 2023/2024
2420,240003509,MK07,Gasal 2023/2024
2421,240003170,MK07,Gasal 2023/2024
2422,240004434,MK04,Gasal 2023/2024
2423,240006837,MK04,Gasal 2023/2024
2424,240002911,MK05,Gasal 2023/2024
2425,240004634,MK02,Gasal 2023/2024
2426,240002066,MK05,Gasal 2023/2024
2427,240004413,MK02,Gasal 2023/2024
2428,240003576,MK07,Gasal 2023/2024
2429,240002160,MK02,Gasal 2023/2024
2430,240006883,MK04,Gasal 2023/2024
2431,240000731,MK08,Gasal 2023/2024
2432,240002060,MK04,Gasal 2023/2024
2433,240004247,MK09,Gasal 2023/2024
2434,240002794,MK04,Gasal 2023/2024
2435,240002937,MK01,Gasal 2023/2024
2436,240004669,MK10,Gasal 2023/2024
2437,240007088,MK01,Gasal 2023/2024
2438,240003463,MK03,Gasal 2023/2024
2439,240003643,MK09,Gasal 2023/2024
2440,240002587,MK02,Gasal 2023/2024
2441,240000115,MK01,Gasal 2023/2024
2442,240004665,MK01,Gasal 2023/2024
2443,240002191,MK06,Gasal 2023/2024
2444,240007206,MK09,Gasal 2023/2024
2445,240000593,MK10,Gasal 2023/2024
2446,240004311,MK06,Gasal 2023/2024
2447,240006036,MK03,Gasal 2023/2024
2448,240001463,MK06,Gasal 2023/2024
2449,240000985,MK01,Gasal 2023/2024
2450,240001914,MK07,Gasal 2023/2024
2451,240001314,MK03,Gasal 2023/2024
2452,240004079,MK01,Gasal 2023/2024
2453,240003467,MK02,Gasal 2023/2024
2454,240004815,MK08,Gasal 2023/2024
2455,240003908,MK03,Gasal 2023/2024
2456,240006419,MK08,Gasal 2023/2024
2457,240000040,MK01,Gasal 2023/2024
2458,240004421,MK07,Gasal 2023/2024
2459,240004891,MK03,Gasal 2023/2024
2460,240007038,MK07,Gasal 2023/2024
2461,240003610,MK03,Gasal 2023/2024
2462,240005061,MK07,Gasal 2023/2024
2463,240003416,MK07,Gasal 2023/2024
2464,240003144,MK09,Gasal 2023/2024
2465,240005829,MK07,Gasal 2023/2024
2466,240001511,MK08,Gasal 2023/2024
2467,240006835,MK08,Gasal 2023/2024
2468,240004625,MK05,Gasal 2023/2024
2469,240000400,MK07,Gasal 2023/2024
2470,240004557,MK05,Gasal 2023/2024
2471,240003027,MK09,Gasal 2023/2024
2472,240006596,MK02,Gasal 2023/2024
2473,240000172,MK08,Gasal 2023/2024
2474,240001406,MK10,Gasal 2023/2024
2475,240002794,MK10,Gasal 2023/2024
2476,240000969,MK05,Gasal 2023/2024
2477,240002173,MK08,Gasal 2023/2024
2478,240001458,MK08,Gasal 2023/2024
2479,240001961,MK04,Gasal 2023/2024
2480,240001662,MK07,Gasal 2023/2024
2481,240000158,MK10,Gasal 2023/2024
2482,240004091,MK05,Gasal 2023/2024
2483,240003216,MK02,Gasal 2023/2024
2484,240002522,MK10,Gasal 2023/2024
2485,240003929,MK05,Gasal 2023/2024
2486,240002590,MK08,Gasal 2023/2024
2487,240002111,MK04,Gasal 2023/2024
2488,240005863,MK02,Gasal 2023/2024
2489,240002106,MK07,Gasal 2023/2024
2490,240001259,MK02,Gasal 2023/2024
2491,240006653,MK10,Gasal 2023/2024
2492,240003707,MK01,Gasal 2023/2024
2493,240002346,MK10,Gasal 2023/2024
2494,240001486,MK02,Gasal 2023/2024
2495,240004565,MK09,Gasal 2023/2024
2496,240004817,MK10,Gasal 2023/2024
2497,240006368,MK10,Gasal 2023/2024
2498,240003137,MK08,Gasal 2023/2024
2499,240002063,MK06,Gasal 2023/2024
2500,240001017,MK08,Gasal 2023/2024
2501,240001052,MK01,Gasal 2023/2024
2502,240006651,MK04,Gasal 2023/2024
2503,240004452,MK06,Gasal 2023/2024
2504,240005868,MK08,Gasal 2023/2024
2505,240004348,MK02,Gasal 2023/2024
2506,240003097,MK06,Gasal 2023/2024
2507,240005998,MK01,Gasal 2023/2024
2508,240004631,MK03,Gasal 2023/2024
2509,240005831,MK10,Gasal 2023/2024
2510,240003715,MK04,Gasal 2023/2024
2511,240006260,MK07,Gasal 2023/2024
2512,240004849,MK07,Gasal 2023/2024
2513,240005423,MK09,Gasal 2023/2024
2514,240000845,MK04,Gasal 2023/2024
2515,240004896,MK03,Gasal 2023/2024
2516,240004351,MK03,Gasal 2023/2024
2517,240005672,MK07,Gasal 2023/2024
2518,240003854,MK06,Gasal 2023/2024
2519,240002927,MK06,Gasal 2023/2024
2520,240001484,MK06,Gasal 2023/2024
2521,240000216,MK04,Gasal 2023/2024
2522,240006245,MK02,Gasal 2023/2024
2523,240001409,MK03,Gasal 2023/2024
2524,240006692,MK04,Gasal 2023/2024
2525,240000493,MK09,Gasal 2023/2024
2526,240005884,MK02,Gasal 2023/2024
2527,240001713,MK02,Gasal 2023/2024
2528,240004630,MK09,Gasal 2023/2024
2529,240003531,MK03,Gasal 2023/2024
2530,240001246,MK10,Gasal 2023/2024
2531,240000510,MK04,Gasal 2023/2024
2532,240004731,MK03,Gasal 2023/2024
2533,240004981,MK10,Gasal 2023/2024
2534,240002733,MK08,Gasal 2023/2024
2535,240005016,MK06,Gasal 2023/2024
2536,240006717,MK07,Gasal 2023/2024
2537,240001266,MK08,Gasal 2023/2024
2538,240001673,MK03,Gasal 2023/2024
2539,240000232,MK03,Gasal 2023/2024
2540,240006349,MK10,Gasal 2023/2024
2541,240004078,MK01,Gasal 2023/2024
2542,240000158,MK07,Gasal 2023/2024
2543,240000126,MK07,Gasal 2023/2024
2544,240002052,MK01,Gasal 2023/2024
2545,240003162,MK04,Gasal 2023/2024
2546,240002662,MK07,Gasal 2023/2024
2547,240004146,MK01,Gasal 2023/2024
2548,240004888,MK04,Gasal 2023/2024
2549,240007149,MK09,Gasal 2023/2024
2550,240006086,MK10,Gasal 2023/2024
2551,240001369,MK01,Gasal 2023/2024
2552,240000263,MK07,Gasal 2023/2024
2553,240001956,MK08,Gasal 2023/2024
2554,240001959,MK10,Gasal 2023/2024
2555,240003662,MK01,Gasal 2023/2024
2556,240001083,MK02,Gasal 2023/2024
2557,240003426,MK10,Gasal 2023/2024
2558,240003799,MK09,Gasal 2023/2024
2559,240001913,MK06,Gasal 2023/2024
2560,240000140,MK01,Gasal 2023/2024
2561,240000392,MK09,Gasal 2023/2024
2562,240003480,MK10,Gasal 2023/2024
2563,240004446,MK05,Gasal 2023/2024
2564,240004445,MK08,Gasal 2023/2024
2565,240006786,MK07,Gasal 2023/2024
2566,240000423,MK06,Gasal 2023/2024
2567,240006658,MK07,Gasal 2023/2024
2568,240003655,MK09,Gasal 2023/2024
2569,240006124,MK09,Gasal 2023/2024
2570,240000072,MK10,Gasal 2023/2024
2571,240005497,MK02,Gasal 2023/2024
2572,240004682,MK02,Gasal 2023/2024
2573,240002346,MK05,Gasal 2023/2024
2574,240000094,MK07,Gasal 2023/2024
2575,240000181,MK04,Gasal 2023/2024
2576,240000889,MK08,Gasal 2023/2024
2577,240001408,MK07,Gasal 2023/2024
2578,240001859,MK08,Gasal 2023/2024
2579,240000878,MK09,Gasal 2023/2024
2580,240003155,MK10,Gasal 2023/2024
2581,240000277,MK03,Gasal 2023/2024
2582,240006753,MK09,Gasal 2023/2024
2583,240002599,MK02,Gasal 2023/2024
2584,240006656,MK02,Gasal 2023/2024
