id_presensi,nim,kode_matakuliah,tanggal,status_kehadiran
3750,240000082,MK07,2026-05-07,Hadir
3751,240000316,MK03,2026-05-07,Hadir
3752,240001277,MK01,2026-05-07,Hadir
3753,240001593,MK01,2026-05-07,Hadir
3754,240001009,MK02,2026-05-07,Hadir
3755,240004157,MK09,2026-05-07,Hadir
3756,240004648,MK09,2026-05-07,Hadir
3757,240003492,MK03,2026-05-07,Hadir
3758,240002753,MK09,2026-05-07,Tidak Hadir
3759,240000329,MK10,2026-05-07,Hadir
3760,240000372,MK02,2026-05-07,Hadir
3761,240003222,MK01,2026-05-07,Hadir
3762,240002207,MK10,2026-05-07,Hadir
3763,240001037,MK02,2026-05-07,Hadir
3764,240001577,MK05,2026-05-07,Hadir
3765,240004441,MK06,2026-05-07,Hadir
3766,240001881,MK04,2026-05-07,Hadir
3767,240003197,MK05,2026-05-07,Tidak Hadir
3768,240000222,MK07,2026-05-07,Hadir
3769,240003955,MK06,2026-05-07,Hadir
3770,240004374,MK02,2026-05-07,Hadir
3771,240003501,MK07,2026-05-07,Hadir
3772,240000859,MK06,2026-05-07,Hadir
3773,240002008,MK01,2026-05-07,Hadir
3774,240004408,MK06,2026-05-07,Hadir
3775,240003532,MK10,2026-05-07,Hadir
3776,240002649,MK05,2026-05-07,Hadir
3777,240002416,MK06,2026-05-07,Hadir
3778,240002260,MK04,2026-05-07,Hadir
3779,240002157,MK04,2026-05-07,Hadir
3780,240004334,MK06,2026-05-07,Hadir
3781,240004487,MK05,2026-05-07,Hadir
3782,240003574,MK03,2026-05-07,Hadir
3783,240003693,MK04,2026-05-07,Hadir
3784,240004413,MK10,2026-05-07,Hadir
3785,240001586,MK07,2026-05-07,Hadir
3786,240002592,MK10,2026-05-07,Hadir
3787,240000602,MK04,2026-05-07,Hadir
3788,240001239,MK02,2026-05-07,Hadir
3789,240003641,MK08,2026-05-07,Tidak Hadir
3790,240001758,MK07,2026-05-07,Hadir
3791,240004074,MK05,2026-05-07,Hadir
3792,240002592,MK09,2026-05-07,Hadir
3793,240004856,MK07,2026-05-07,Hadir
3794,240000654,MK07,2026-05-07,Hadir
3795,240004808,MK10,2026-05-07,Hadir
3796,240002134,MK06,2026-05-07,Tidak Hadir
3797,240000491,MK05,2026-05-07,Hadir
3798,240003753,MK04,2026-05-07,Hadir
3799,240004490,MK05,2026-05-07,Hadir
3800,240001116,MK06,2026-05-07,Tidak Hadir
3801,240004886,MK01,2026-05-07,Hadir
3802,240003675,MK06,2026-05-07,Hadir
3803,240004336,MK01,2026-05-07,Hadir
3804,240001843,MK02,2026-05-07,Hadir
3805,240001856,MK01,2026-05-07,Hadir
3806,240003034,MK10,2026-05-07,Hadir
3807,240004246,MK09,2026-05-07,Hadir
3808,240002939,MK09,2026-05-07,Hadir
3809,240001613,MK07,2026-05-07,Hadir
3810,240000237,MK09,2026-05-07,Hadir
3811,240004084,MK08,2026-05-07,Tidak Hadir
3812,240000478,MK07,2026-05-07,Hadir
3813,240004880,MK09,2026-05-07,Hadir
3814,240004739,MK06,2026-05-07,Hadir
3815,240002862,MK03,2026-05-07,Hadir
3816,240004649,MK07,2026-05-07,Hadir
3817,240000040,MK05,2026-05-07,Hadir
3818,240000645,MK05,2026-05-07,Tidak Hadir
3819,240001965,MK07,2026-05-07,Hadir
3820,240003789,MK02,2026-05-07,Hadir
3821,240000580,MK02,2026-05-07,Hadir
3822,240001039,MK02,2026-05-07,Hadir
3823,240004977,MK04,2026-05-07,Hadir
3824,240002239,MK02,2026-05-07,Hadir
3825,240003544,MK09,2026-05-07,Hadir
3826,240002502,MK10,2026-05-07,Hadir
3827,240004464,MK10,2026-05-07,Hadir
3828,240001018,MK05,2026-05-07,Hadir
3829,240004699,MK04,2026-05-07,Tidak Hadir
3830,240001727,MK02,2026-05-07,Hadir
3831,240000520,MK01,2026-05-07,Hadir
3832,240003137,MK02,2026-05-07,Hadir
3833,240003691,MK08,2026-05-07,Hadir
3834,240004536,MK07,2026-05-07,Hadir
3835,240003829,MK07,2026-05-07,Hadir
3836,240003847,MK04,2026-05-07,Hadir
3837,240001925,MK10,2026-05-07,Hadir
3838,240004815,MK10,2026-05-07,Hadir
3839,240002349,MK06,2026-05-07,Hadir
3840,240003793,MK03,2026-05-07,Hadir
3841,240003246,MK07,2026-05-07,Hadir
3842,240001027,MK03,2026-05-07,Hadir
3843,240002871,MK07,2026-05-07,Hadir
3844,240004794,MK02,2026-05-07,Hadir
3845,240000390,MK01,2026-05-07,Hadir
3846,240001160,MK06,2026-05-07,Hadir
3847,240003230,MK08,2026-05-07,Hadir
3848,240003366,MK07,2026-05-07,Tidak Hadir
3849,240001162,MK10,2026-05-07,Hadir
3850,240000745,MK09,2026-05-07,Hadir
3851,240003827,MK01,2026-05-07,Hadir
3852,240004144,MK03,2026-05-07,Hadir
3853,240001369,MK10,2026-05-07,Tidak Hadir
3854,240000218,MK08,2026-05-07,Hadir
3855,240000793,MK02,2026-05-07,Hadir
3856,240001160,MK09,2026-05-07,Hadir
3857,240004812,MK07,2026-05-07,Hadir
3858,240002353,MK08,2026-05-07,Hadir
3859,240002006,MK10,2026-05-07,Hadir
3860,240004474,MK02,2026-05-07,Hadir
3861,240002428,MK05,2026-05-07,Hadir
3862,240001099,MK05,2026-05-07,Hadir
3863,240004143,MK07,2026-05-07,Hadir
3864,240000723,MK05,2026-05-07,Hadir
3865,240003262,MK05,2026-05-07,Hadir
3866,240000428,MK08,2026-05-07,Hadir
3867,240001503,MK05,2026-05-07,Hadir
3868,240002303,MK02,2026-05-07,Hadir
3869,240004005,MK04,2026-05-07,Hadir
3870,240002286,MK02,2026-05-07,Hadir
3871,240002221,MK05,2026-05-07,Hadir
3872,240001627,MK09,2026-05-07,Hadir
3873,240004544,MK07,2026-05-07,Tidak Hadir
3874,240000783,MK10,2026-05-07,Hadir
3875,240003420,MK03,2026-05-07,Hadir
3876,240004379,MK07,2026-05-07,Hadir
3877,240000894,MK09,2026-05-07,Tidak Hadir
3878,240001831,MK02,2026-05-07,Hadir
3879,240001574,MK06,2026-05-07,Hadir
3880,240004671,MK03,2026-05-07,Hadir
3881,240001934,MK04,2026-05-07,Hadir
3882,240003511,MK07,2026-05-07,Hadir
3883,240004445,MK06,2026-05-07,Hadir
3884,240000772,MK08,2026-05-07,Hadir
3885,240001883,MK05,2026-05-07,Hadir
3886,240000021,MK06,2026-05-07,Hadir
3887,240003083,MK04,2026-05-07,Hadir
3888,240000442,MK03,2026-05-07,Hadir
3889,240001701,MK04,2026-05-07,Hadir
3890,240003602,MK07,2026-05-07,Hadir
3891,240001270,MK10,2026-05-07,Hadir
3892,240000125,MK03,2026-05-07,Hadir
3893,240000935,MK06,2026-05-07,Hadir
3894,240002216,MK03,2026-05-07,Hadir
3895,240001777,MK09,2026-05-07,Hadir
3896,240003014,MK07,2026-05-07,Tidak Hadir
3897,240000884,MK04,2026-05-07,Hadir
3898,240002884,MK04,2026-05-07,Hadir
3899,240003556,MK09,2026-05-07,Hadir
3900,240001952,MK08,2026-05-07,Hadir
3901,240004597,MK02,2026-05-07,Hadir
3902,240004654,MK08,2026-05-07,Hadir
3903,240002275,MK05,2026-05-07,Hadir
3904,240004667,MK02,2026-05-07,Hadir
3905,240000425,MK05,2026-05-07,Hadir
3906,240000302,MK05,2026-05-07,Hadir
3907,240002886,MK04,2026-05-07,Hadir
3908,240002390,MK08,2026-05-07,Hadir
3909,240004014,MK09,2026-05-07,Tidak Hadir
3910,240002078,MK08,2026-05-07,Hadir
3911,240004376,MK02,2026-05-07,Hadir
3912,240004284,MK07,2026-05-07,Hadir
3913,240002472,MK01,2026-05-07,Hadir
3914,240002185,MK02,2026-05-07,Hadir
3915,240002642,MK07,2026-05-07,Hadir
3916,240001877,MK08,2026-05-07,Hadir
3917,240000193,MK08,2026-05-07,Hadir
3918,240004880,MK06,2026-05-07,Hadir
3919,240003781,MK08,2026-05-07,Hadir
3920,240002868,MK05,2026-05-07,Hadir
3921,240002650,MK09,2026-05-07,Hadir
3922,240001925,MK06,2026-05-07,Hadir
3923,240000774,MK01,2026-05-07,Hadir
3924,240001291,MK06,2026-05-07,Hadir
3925,240002811,MK01,2026-05-07,Hadir
3926,240002662,MK06,2026-05-07,Hadir
3927,240002360,MK02,2026-05-07,Hadir
3928,240004714,MK04,2026-05-07,Hadir
3929,240003108,MK09,2026-05-07,Hadir
3930,240003685,MK08,2026-05-07,Hadir
3931,240003817,MK04,2026-05-07,Hadir
3932,240003684,MK08,2026-05-07,Hadir
3933,240000577,MK05,2026-05-07,Hadir
3934,240003194,MK10,2026-05-07,Hadir
3935,240004024,MK10,2026-05-07,Hadir
3936,240001882,MK03,2026-05-07,Tidak Hadir
3937,240003474,MK03,2026-05-07,Tidak Hadir
3938,240004116,MK02,2026-05-07,Hadir
3939,240004559,MK09,2026-05-07,Hadir
3940,240003505,MK07,2026-05-07,Hadir
3941,240003679,MK02,2026-05-07,Hadir
3942,240002158,MK03,2026-05-07,Hadir
3943,240003443,MK08,2026-05-07,Hadir
3944,240001595,MK06,2026-05-07,Hadir
3945,240002665,MK06,2026-05-07,Hadir
3946,240002899,MK10,2026-05-07,Hadir
3947,240004399,MK05,2026-05-07,Hadir
3948,240001787,MK09,2026-05-07,Tidak Hadir
3949,240003320,MK01,2026-05-07,Hadir
3950,240004251,MK07,2026-05-07,Hadir
3951,240004685,MK02,2026-05-07,Hadir
3952,240002002,MK01,2026-05-07,Hadir
3953,240002128,MK02,2026-05-07,Hadir
3954,240002029,MK09,2026-05-07,Hadir
3955,240001753,MK01,2026-05-07,Hadir
3956,240004277,MK06,2026-05-07,Tidak Hadir
3957,240002727,MK04,2026-05-07,Hadir
3958,240004022,MK06,2026-05-07,Hadir
3959,240003277,MK07,2026-05-07,Hadir
3960,240001179,MK06,2026-05-07,Hadir
3961,240004881,MK03,2026-05-07,Hadir
3962,240003291,MK06,2026-05-07,Hadir
3963,240003137,MK10,2026-05-07,Hadir
3964,240002719,MK09,2026-05-07,Hadir
3965,240003677,MK09,2026-05-07,Hadir
3966,240004461,MK06,2026-05-07,Hadir
3967,240001674,MK10,2026-05-07,Hadir
3968,240000835,MK03,2026-05-07,Hadir
3969,240004621,MK02,2026-05-07,Hadir
3970,240002527,MK05,2026-05-07,Hadir
3971,240001758,MK02,2026-05-07,Hadir
3972,240000185,MK06,2026-05-07,Hadir
3973,240001292,MK06,2026-05-07,Hadir
3974,240001202,MK04,2026-05-07,Tidak Hadir
3975,240002304,MK02,2026-05-07,Hadir
3976,240000575,MK06,2026-05-07,Tidak Hadir
3977,240004256,MK04,2026-05-07,Hadir
3978,240002373,MK03,2026-05-07,Hadir
3979,240002059,MK05,2026-05-07,Hadir
3980,240001341,MK03,2026-05-07,Hadir
3981,240004558,MK01,2026-05-07,Tidak Hadir
3982,240001567,MK10,2026-05-07,Hadir
3983,240002329,MK04,2026-05-07,Hadir
3984,240000134,MK07,2026-05-07,Hadir
3985,240001363,MK05,2026-05-07,Hadir
3986,240000125,MK06,2026-05-07,Hadir
3987,240001384,MK03,2026-05-07,Hadir
3988,240001149,MK01,2026-05-07,Hadir
3989,240000459,MK06,2026-05-07,Hadir
3990,240000018,MK01,2026-05-07,Hadir
3991,240004633,MK03,2026-05-07,Hadir
3992,240000433,MK03,2026-05-07,Hadir
3993,240004866,MK06,2026-05-07,Hadir
3994,240004411,MK02,2026-05-07,Hadir
3995,240002002,MK10,2026-05-07,Hadir
3996,240004494,MK04,2026-05-07,Hadir
3997,240000639,MK04,2026-05-07,Hadir
3998,240000036,MK07,2026-05-07,Hadir
3999,240003362,MK07,2026-05-07,Hadir
4000,240004975,MK09,2026-05-07,Hadir
4001,240000730,MK01,2026-05-07,Tidak Hadir
4002,240004415,MK05,2026-05-07,Hadir
4003,240004434,MK08,2026-05-07,Tidak Hadir
4004,240003354,MK01,2026-05-07,Hadir
4005,240002369,MK02,2026-05-07,Hadir
4006,240004573,MK04,2026-05-07,Hadir
4007,240000761,MK03,2026-05-07,Hadir
4008,240003567,MK02,2026-05-07,Hadir
4009,240000804,MK03,2026-05-07,Hadir
4010,240000246,MK02,2026-05-07,Hadir
4011,240001601,MK10,2026-05-07,Hadir
4012,240004412,MK07,2026-05-07,Hadir
4013,240001546,MK04,2026-05-07,Hadir
4014,240002380,MK10,2026-05-07,Hadir
4015,240002828,MK03,2026-05-07,Hadir
4016,240000015,MK01,2026-05-07,Hadir
4017,240003617,MK02,2026-05-07,Hadir
4018,240000211,MK04,2026-05-07,Hadir
4019,240003411,MK05,2026-05-07,Hadir
4020,240004384,MK09,2026-05-07,Hadir
4021,240000393,MK04,2026-05-07,Hadir
4022,240001223,MK07,2026-05-07,Hadir
4023,240004616,MK07,2026-05-07,Hadir
4024,240004958,MK09,2026-05-07,Tidak Hadir
4025,240003245,MK10,2026-05-07,Hadir
4026,240003446,MK06,2026-05-07,Hadir
4027,240001551,MK02,2026-05-07,Hadir
4028,240004372,MK05,2026-05-07,Hadir
4029,240004155,MK05,2026-05-07,Hadir
4030,240001338,MK01,2026-05-07,Tidak Hadir
4031,240001165,MK10,2026-05-07,Hadir
4032,240002006,MK08,2026-05-07,Hadir
4033,240001147,MK08,2026-05-07,Tidak Hadir
4034,240000121,MK02,2026-05-07,Hadir
4035,240002501,MK08,2026-05-07,Hadir
4036,240001948,MK06,2026-05-07,Hadir
4037,240004555,MK04,2026-05-07,Hadir
4038,240001431,MK05,2026-05-07,Tidak Hadir
4039,240002526,MK05,2026-05-07,Hadir
4040,240002718,MK06,2026-05-07,Hadir
4041,240004881,MK05,2026-05-07,Tidak Hadir
4042,240000404,MK03,2026-05-07,Hadir
4043,240004669,MK09,2026-05-07,Hadir
4044,240002023,MK02,2026-05-07,Hadir
4045,240000471,MK02,2026-05-07,Hadir
4046,240002614,MK09,2026-05-07,Hadir
4047,240003063,MK01,2026-05-07,Hadir
4048,240004670,MK04,2026-05-07,Hadir
4049,240001074,MK10,2026-05-07,Hadir
4050,240002443,MK05,2026-05-07,Tidak Hadir
4051,240004319,MK01,2026-05-07,Hadir
4052,240002398,MK04,2026-05-07,Hadir
4053,240004846,MK07,2026-05-07,Hadir
4054,240002239,MK07,2026-05-07,Hadir
4055,240001598,MK01,2026-05-07,Hadir
4056,240001654,MK06,2026-05-07,Hadir
4057,240003728,MK09,2026-05-07,Hadir
4058,240004147,MK08,2026-05-07,Hadir
4059,240000598,MK05,2026-05-07,Hadir
4060,240000970,MK05,2026-05-07,Hadir
4061,240003155,MK08,2026-05-07,Hadir
4062,240000173,MK05,2026-05-07,Hadir
4063,240002543,MK04,2026-05-07,Hadir
4064,240004458,MK10,2026-05-07,Hadir
4065,240000660,MK09,2026-05-07,Hadir
4066,240001864,MK10,2026-05-07,Hadir
4067,240004496,MK07,2026-05-07,Hadir
4068,240000572,MK02,2026-05-07,Hadir
4069,240002162,MK07,2026-05-07,Tidak Hadir
4070,240004260,MK09,2026-05-07,Tidak Hadir
4071,240000636,MK10,2026-05-07,Hadir
4072,240002566,MK04,2026-05-07,Hadir
4073,240001506,MK10,2026-05-07,Hadir
4074,240003181,MK04,2026-05-07,Hadir
4075,240002934,MK10,2026-05-07,Hadir
4076,240003143,MK04,2026-05-07,Hadir
4077,240003873,MK08,2026-05-07,Hadir
4078,240002716,MK09,2026-05-07,Hadir
4079,240000188,MK04,2026-05-07,Hadir
4080,240004201,MK06,2026-05-07,Hadir
4081,240001407,MK07,2026-05-07,Hadir
4082,240002797,MK08,2026-05-07,Hadir
4083,240004465,MK02,2026-05-07,Hadir
4084,240004437,MK04,2026-05-07,Hadir
4085,240000458,MK02,2026-05-07,Tidak Hadir
4086,240000804,MK02,2026-05-07,Hadir
4087,240002596,MK09,2026-05-07,Hadir
4088,240002325,MK05,2026-05-07,Hadir
4089,240003953,MK03,2026-05-07,Hadir
4090,240001927,MK05,2026-05-07,Hadir
4091,240002202,MK04,2026-05-07,Hadir
4092,240004865,MK03,2026-05-07,Hadir
4093,240000182,MK09,2026-05-07,Tidak Hadir
4094,240004919,MK07,2026-05-07,Hadir
4095,240004013,MK03,2026-05-07,Hadir
4096,240001751,MK09,2026-05-07,Hadir
4097,240000467,MK10,2026-05-07,Hadir
4098,240004550,MK07,2026-05-07,Hadir
4099,240001677,MK04,2026-05-07,Hadir
4100,240004941,MK03,2026-05-07,Tidak Hadir
4101,240003329,MK05,2026-05-07,Tidak Hadir
4102,240002285,MK09,2026-05-07,Hadir
4103,240004413,MK02,2026-05-07,Tidak Hadir
4104,240001341,MK09,2026-05-07,Hadir
4105,240002383,MK07,2026-05-07,Hadir
4106,240004322,MK09,2026-05-07,Hadir
4107,240003887,MK10,2026-05-07,Hadir
4108,240004214,MK05,2026-05-07,Hadir
4109,240004074,MK01,2026-05-07,Hadir
4110,240001192,MK09,2026-05-07,Hadir
4111,240001168,MK01,2026-05-07,Hadir
4112,240000462,MK05,2026-05-07,Tidak Hadir
4113,240003719,MK01,2026-05-07,Hadir
4114,240004355,MK04,2026-05-07,Hadir
4115,240004686,MK09,2026-05-07,Hadir
4116,240002505,MK07,2026-05-07,Hadir
4117,240000771,MK02,2026-05-07,Hadir
4118,240000421,MK08,2026-05-07,Hadir
4119,240002912,MK06,2026-05-07,Hadir
4120,240003008,MK04,2026-05-07,Tidak Hadir
4121,240000141,MK01,2026-05-07,Hadir
4122,240002053,MK10,2026-05-07,Hadir
4123,240004789,MK04,2026-05-07,Hadir
4124,240003226,MK02,2026-05-07,Hadir
4125,240002321,MK03,2026-05-07,Hadir
4126,240000174,MK10,2026-05-07,Tidak Hadir
4127,240001248,MK09,2026-05-07,Hadir
4128,240000947,MK02,2026-05-07,Tidak Hadir
4129,240002331,MK06,2026-05-07,Hadir
4130,240004645,MK03,2026-05-07,Hadir
4131,240004197,MK05,2026-05-07,Hadir
4132,240001276,MK07,2026-05-07,Hadir
4133,240003687,MK01,2026-05-07,Hadir
4134,240000633,MK07,2026-05-07,Tidak Hadir
4135,240000323,MK01,2026-05-07,Hadir
4136,240001141,MK03,2026-05-07,Hadir
4137,240002350,MK03,2026-05-07,Hadir
4138,240003286,MK05,2026-05-07,Hadir
4139,240001075,MK04,2026-05-07,Hadir
4140,240004611,MK08,2026-05-07,Tidak Hadir
4141,240004547,MK03,2026-05-07,Hadir
4142,240000694,MK05,2026-05-07,Hadir
4143,240002644,MK06,2026-05-07,Hadir
4144,240000895,MK05,2026-05-07,Hadir
4145,240004753,MK07,2026-05-07,Hadir
4146,240001801,MK04,2026-05-07,Tidak Hadir
4147,240000957,MK04,2026-05-07,Hadir
4148,240001104,MK09,2026-05-07,Hadir
4149,240003164,MK07,2026-05-07,Hadir
4150,240003881,MK08,2026-05-07,Hadir
4151,240001973,MK07,2026-05-07,Tidak Hadir
4152,240003492,MK02,2026-05-07,Hadir
4153,240003472,MK10,2026-05-07,Hadir
4154,240003858,MK03,2026-05-07,Hadir
4155,240002902,MK01,2026-05-07,Hadir
4156,240000855,MK09,2026-05-07,Hadir
4157,240004253,MK02,2026-05-07,Hadir
4158,240001929,MK04,2026-05-07,Hadir
4159,240002639,MK08,2026-05-07,Hadir
4160,240004188,MK07,2026-05-07,Hadir
4161,240002892,MK01,2026-05-07,Hadir
4162,240000186,MK01,2026-05-07,Hadir
4163,240003220,MK09,2026-05-07,Hadir
4164,240003514,MK08,2026-05-07,Hadir
4165,240004141,MK03,2026-05-07,Hadir
4166,240001538,MK03,2026-05-07,Hadir
4167,240002345,MK01,2026-05-07,Hadir
4168,240000779,MK06,2026-05-07,Hadir
4169,240004823,MK08,2026-05-07,Hadir
4170,240004053,MK07,2026-05-07,Hadir
4171,240000816,MK07,2026-05-07,Hadir
4172,240000117,MK01,2026-05-07,Hadir
4173,240002590,MK10,2026-05-07,Tidak Hadir
4174,240001075,MK10,2026-05-07,Hadir
4175,240002404,MK02,2026-05-07,Hadir
4176,240001133,MK06,2026-05-07,Hadir
4177,240000184,MK05,2026-05-07,Hadir
4178,240001628,MK06,2026-05-07,Hadir
4179,240003909,MK06,2026-05-07,Hadir
4180,240000824,MK02,2026-05-07,Hadir
4181,240002541,MK03,2026-05-07,Hadir
4182,240003817,MK09,2026-05-07,Tidak Hadir
4183,240002038,MK01,2026-05-07,Hadir
4184,240003831,MK05,2026-05-07,Hadir
4185,240003169,MK03,2026-05-07,Hadir
4186,240000481,MK09,2026-05-07,Hadir
4187,240003632,MK07,2026-05-07,Hadir
4188,240002385,MK10,2026-05-07,Hadir
4189,240003937,MK10,2026-05-07,Hadir
4190,240003980,MK09,2026-05-07,Hadir
4191,240003462,MK07,2026-05-07,Hadir
4192,240004353,MK08,2026-05-07,Hadir
4193,240004181,MK02,2026-05-07,Hadir
4194,240003013,MK02,2026-05-07,Hadir
4195,240002500,MK02,2026-05-07,Hadir
4196,240004384,MK09,2026-05-07,Hadir
4197,240001294,MK06,2026-05-07,Hadir
4198,240004644,MK06,2026-05-07,Hadir
4199,240000483,MK03,2026-05-07,Tidak Hadir
4200,240001076,MK01,2026-05-07,Hadir
4201,240001497,MK10,2026-05-07,Hadir
4202,240003808,MK07,2026-05-07,Hadir
4203,240001759,MK06,2026-05-07,Hadir
4204,240003563,MK07,2026-05-07,Hadir
4205,240003773,MK10,2026-05-07,Tidak Hadir
4206,240000739,MK04,2026-05-07,Tidak Hadir
4207,240002933,MK03,2026-05-07,Hadir
4208,240001074,MK06,2026-05-07,Hadir
4209,240000710,MK06,2026-05-07,Hadir
4210,240003843,MK09,2026-05-07,Hadir
4211,240000811,MK05,2026-05-07,Hadir
4212,240004257,MK06,2026-05-07,Hadir
4213,240000845,MK06,2026-05-07,Hadir
4214,240001069,MK01,2026-05-07,Hadir
4215,240000786,MK08,2026-05-07,Tidak Hadir
4216,240001988,MK07,2026-05-07,Hadir
4217,240000621,MK09,2026-05-07,Tidak Hadir
4218,240000121,MK06,2026-05-07,Hadir
4219,240001296,MK02,2026-05-07,Hadir
4220,240003559,MK09,2026-05-07,Hadir
4221,240000482,MK08,2026-05-07,Tidak Hadir
4222,240003563,MK04,2026-05-07,Tidak Hadir
4223,240001227,MK08,2026-05-07,Hadir
4224,240002943,MK08,2026-05-07,Hadir
4225,240003364,MK07,2026-05-07,Hadir
4226,240000128,MK08,2026-05-07,Hadir
4227,240000754,MK08,2026-05-07,Hadir
4228,240001817,MK03,2026-05-07,Hadir
4229,240003103,MK10,2026-05-07,Hadir
4230,240002572,MK04,2026-05-07,Hadir
4231,240002568,MK09,2026-05-07,Hadir
4232,240004152,MK01,2026-05-07,Hadir
4233,240001662,MK09,2026-05-07,Hadir
4234,240004938,MK03,2026-05-07,Hadir
4235,240003817,MK09,2026-05-07,Tidak Hadir
4236,240000607,MK01,2026-05-07,Tidak Hadir
4237,240002431,MK01,2026-05-07,Hadir
4238,240000562,MK08,2026-05-07,Hadir
4239,240001391,MK09,2026-05-07,Hadir
4240,240004554,MK06,2026-05-07,Hadir
4241,240002545,MK08,2026-05-07,Hadir
4242,240003806,MK08,2026-05-07,Hadir
4243,240000336,MK06,2026-05-07,Hadir
4244,240004209,MK03,2026-05-07,Hadir
4245,240004302,MK07,2026-05-07,Tidak Hadir
4246,240002595,MK03,2026-05-07,Hadir
4247,240003641,MK01,2026-05-07,Hadir
4248,240001543,MK07,2026-05-07,Hadir
4249,240000477,MK04,2026-05-07,Tidak Hadir
4250,240000396,MK06,2026-05-07,Hadir
4251,240002056,MK01,2026-05-07,Hadir
4252,240001710,MK05,2026-05-07,Hadir
4253,240003496,MK09,2026-05-07,Hadir
4254,240000374,MK01,2026-05-07,Hadir
4255,240002955,MK08,2026-05-07,Hadir
4256,240003299,MK02,2026-05-07,Hadir
4257,240002330,MK04,2026-05-07,Hadir
4258,240004726,MK08,2026-05-07,Hadir
4259,240000405,MK09,2026-05-07,Tidak Hadir
4260,240000183,MK09,2026-05-07,Hadir
4261,240003133,MK10,2026-05-07,Tidak Hadir
4262,240004833,MK06,2026-05-07,Hadir
4263,240003056,MK07,2026-05-07,Hadir
4264,240004768,MK10,2026-05-07,Hadir
4265,240001039,MK07,2026-05-07,Hadir
4266,240001949,MK04,2026-05-07,Hadir
4267,240004793,MK04,2026-05-07,Hadir
4268,240001860,MK02,2026-05-07,Hadir
4269,240003874,MK08,2026-05-07,Hadir
4270,240003305,MK02,2026-05-07,Hadir
4271,240001296,MK10,2026-05-07,Hadir
4272,240002030,MK03,2026-05-07,Hadir
4273,240000072,MK10,2026-05-07,Hadir
4274,240003544,MK01,2026-05-07,Hadir
4275,240001448,MK07,2026-05-07,Hadir
4276,240001323,MK01,2026-05-07,Hadir
4277,240003176,MK02,2026-05-07,Hadir
4278,240004496,MK07,2026-05-07,Hadir
4279,240001046,MK02,2026-05-07,Hadir
4280,240002635,MK06,2026-05-07,Hadir
4281,240003504,MK03,2026-05-07,Hadir
4282,240003758,MK02,2026-05-07,Hadir
4283,240002302,MK01,2026-05-07,Hadir
4284,240003313,MK03,2026-05-07,Hadir
4285,240004265,MK02,2026-05-07,Hadir
4286,240002639,MK03,2026-05-07,Hadir
4287,240000573,MK01,2026-05-07,Hadir
4288,240004880,MK05,2026-05-07,Tidak Hadir
4289,240001123,MK08,2026-05-07,Hadir
4290,240004389,MK03,2026-05-07,Hadir
4291,240002597,MK04,2026-05-07,Hadir
4292,240000970,MK02,2026-05-07,Hadir
4293,240001982,MK07,2026-05-07,Hadir
4294,240002033,MK08,2026-05-07,Hadir
4295,240002617,MK02,2026-05-07,Hadir
4296,240001684,MK03,2026-05-07,Hadir
4297,240000463,MK07,2026-05-07,Hadir
4298,240001038,MK08,2026-05-07,Hadir
4299,240004558,MK04,2026-05-07,Hadir
4300,240003184,MK02,2026-05-07,Hadir
4301,240001922,MK05,2026-05-07,Hadir
4302,240002401,MK05,2026-05-07,Hadir
4303,240004479,MK10,2026-05-07,Hadir
4304,240001679,MK07,2026-05-07,Hadir
4305,240004452,MK03,2026-05-07,Hadir
4306,240002676,MK09,2026-05-07,Hadir
4307,240004634,MK01,2026-05-07,Hadir
4308,240000971,MK05,2026-05-07,Hadir
4309,240002442,MK02,2026-05-07,Hadir
4310,240002715,MK03,2026-05-07,Tidak Hadir
4311,240004758,MK06,2026-05-07,Hadir
4312,240001013,MK10,2026-05-07,Hadir
4313,240001751,MK06,2026-05-07,Hadir
4314,240004869,MK01,2026-05-07,Hadir
4315,240003556,MK04,2026-05-07,Hadir
4316,240004268,MK06,2026-05-07,Hadir
4317,240003889,MK07,2026-05-07,Hadir
4318,240003331,MK02,2026-05-07,Hadir
4319,240000199,MK06,2026-05-07,Hadir
4320,240003148,MK01,2026-05-07,Hadir
4321,240004932,MK07,2026-05-07,Hadir
4322,240004700,MK04,2026-05-07,Hadir
4323,240002112,MK09,2026-05-07,Hadir
4324,240003993,MK03,2026-05-07,Hadir
4325,240003461,MK05,2026-05-07,Hadir
4326,240001793,MK05,2026-05-07,Hadir
4327,240003107,MK04,2026-05-07,Hadir
4328,240001009,MK01,2026-05-07,Tidak Hadir
4329,240002705,MK08,2026-05-07,Hadir
4330,240002788,MK10,2026-05-07,Hadir
4331,240003530,MK04,2026-05-07,Hadir
4332,240001073,MK02,2026-05-07,Hadir
4333,240001641,MK09,2026-05-07,Tidak Hadir
4334,240001026,MK06,2026-05-07,Hadir
4335,240003956,MK08,2026-05-07,Hadir
4336,240000138,MK04,2026-05-07,Hadir
4337,240004740,MK05,2026-05-07,Hadir
4338,240003001,MK03,2026-05-07,Hadir
4339,240001632,MK02,2026-05-07,Hadir
4340,240001323,MK09,2026-05-07,Hadir
4341,240003143,MK03,2026-05-07,Hadir
4342,240002627,MK10,2026-05-07,Hadir
4343,240001360,MK06,2026-05-07,Hadir
4344,240001106,MK01,2026-05-07,Hadir
4345,240004749,MK06,2026-05-07,Tidak Hadir
